trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	34.4  	37  	CURTAIN   	target  	1.951	NR  	0   	NR      	non-target
2   	129.2 	38  	HAMMER    	target  	1.955	1.117	1   	non-target	non-target
3   	201.3 	39  	PUZZLE    	target  	1.955	1.724	1   	target  	target  
4   	264.3 	40  	PIN       	target  	1.951	1.027	1   	non-target	non-target
5   	306.3 	41  	PEBBLE    	target  	1.955	1.168	1   	non-target	non-target
6   	348.3 	42  	RAINBOW   	target  	1.954	0.836	1   	non-target	non-target
7   	390.3 	43  	ISLAND    	target  	1.95	0.692	1   	target  	target  
8   	432.3 	44  	BELL      	target  	1.954	1.199	1   	non-target	non-target
