trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	13.5  	1   	DRUM      	lure    	0.485	NR  	1   	NR      	NR      
2   	14.1  	2   	NICKEL    	lure    	0.702	NR  	1   	NR      	NR      
3   	14.8  	3   	BRUSH     	lure    	0.694	NR  	1   	NR      	NR      
4   	15.6  	4   	HANDLE    	lure    	0.383	NR  	1   	NR      	NR      
5   	16    	3   	BRUSH (repeat 1)	lure    	0.372	NR  	1   	NR      	NR      
6   	16.4  	5   	MOON      	lure    	0.426	NR  	1   	NR      	NR      
7   	16.9  	6   	JOURNAL   	lure    	0.512	NR  	1   	NR      	NR      
8   	17.5  	7   	PURSE     	lure    	0.526	NR  	1   	NR      	NR      
9   	18    	5   	MOON (repeat 1)	lure    	0.515	NR  	1   	NR      	NR      
10  	18.6  	6   	JOURNAL (repeat 1)	lure    	0.502	NR  	1   	NR      	NR      
11  	19.2  	5   	MOON (repeat 2)	lure    	0.69	NR  	1   	NR      	NR      
12  	19.9  	8   	EASEL     	lure    	0.694	NR  	1   	NR      	NR      
13  	20.7  	9   	RULER     	lure    	0.451	NR  	1   	NR      	NR      
14  	21.2  	10  	BANANA    	fruit   	0.95	0.645	1   	target  	target  
15  	22.2  	9   	RULER (repeat 1)	lure    	0.267	NR  	1   	NR      	NR      
16  	22.5  	11  	DOME      	lure    	0.495	NR  	1   	NR      	NR      
17  	23    	3   	BRUSH (repeat 2)	lure    	0.397	NR  	1   	NR      	NR      
18  	23.5  	1   	DRUM (repeat 1)	lure    	0.601	NR  	1   	NR      	NR      
19  	24.1  	12  	DENT      	lure    	0.321	NR  	1   	NR      	NR      
20  	24.5  	13  	RATTLE    	lure    	0.487	NR  	1   	NR      	NR      
21  	25.1  	12  	DENT (repeat 1)	lure    	0.285	NR  	1   	NR      	NR      
22  	25.4  	14  	PAGE      	lure    	0.458	NR  	1   	NR      	NR      
23  	25.9  	13  	RATTLE (repeat 1)	lure    	0.543	NR  	1   	NR      	NR      
24  	26.5  	8   	EASEL (repeat 1)	lure    	0.282	NR  	1   	NR      	NR      
25  	26.9  	5   	MOON (repeat 3)	lure    	0.587	NR  	1   	NR      	NR      
26  	27.5  	7   	PURSE (repeat 1)	lure    	0.557	NR  	1   	NR      	NR      
27  	28.1  	15  	BRACELET  	lure    	0.447	NR  	1   	NR      	NR      
28  	28.6  	11  	DOME (repeat 1)	lure    	0.426	NR  	1   	NR      	NR      
29  	29.1  	1   	DRUM (repeat 2)	lure    	0.412	NR  	1   	NR      	NR      
30  	29.6  	3   	BRUSH (repeat 3)	lure    	0.635	NR  	1   	NR      	NR      
31  	30.3  	12  	DENT (repeat 2)	lure    	0.527	NR  	1   	NR      	NR      
32  	30.9  	3   	BRUSH (repeat 4)	lure    	0.485	NR  	1   	NR      	NR      
33  	31.4  	16  	FRAME     	lure    	0.505	NR  	1   	NR      	NR      
34  	32    	8   	EASEL (repeat 2)	lure    	0.5 	NR  	1   	NR      	NR      
35  	32.5  	16  	FRAME (repeat 1)	lure    	0.453	NR  	1   	NR      	NR      
36  	33    	3   	BRUSH (repeat 5)	lure    	0.451	NR  	1   	NR      	NR      
37  	33.5  	4   	HANDLE (repeat 1)	lure    	0.686	NR  	1   	NR      	NR      
38  	34.3  	15  	BRACELET (repeat 1)	lure    	0.452	NR  	1   	NR      	NR      
39  	34.8  	17  	WATERMELON	fruit   	0.95	0.788	1   	target  	target  
40  	35.8  	12  	DENT (repeat 3)	lure    	0.621	NR  	1   	NR      	NR      
41  	36.5  	13  	RATTLE (repeat 2)	lure    	0.289	NR  	1   	NR      	NR      
42  	36.8  	1   	DRUM (repeat 3)	lure    	0.683	NR  	1   	NR      	NR      
