trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	65.8  	1   	9  +  7   	---     	1.853	NR  	0   	NR      	even    
2   	67.8  	2   	9  +  4   	---     	1.851	0.867	1   	odd     	odd     
3   	69.8  	3   	9  +  3   	---     	1.851	0.811	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	105.7 	1   	9  +  7   	---     	1.85	0.869	1   	even    	even    
2   	107.8 	2   	8  +  8   	---     	1.851	0.652	1   	even    	even    
3   	109.8 	3   	9  +  5   	---     	1.851	1.028	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	145.7 	1   	8  +  8   	---     	1.85	0.942	1   	even    	even    
2   	147.7 	2   	7  +  8   	---     	1.85	0.83	1   	odd     	odd     
3   	149.7 	3   	9  +  2   	---     	1.85	0.75	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	185.7 	1   	9  +  9   	---     	1.851	1.094	1   	even    	even    
2   	187.7 	2   	8  +  8   	---     	1.85	0.686	1   	even    	even    
3   	189.7 	3   	7  +  7   	---     	1.85	0.99	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	225.7 	1   	6  +  6   	---     	1.85	0.719	1   	even    	even    
2   	227.7 	2   	4  +  9   	---     	1.85	1.351	1   	odd     	odd     
3   	229.7 	3   	8  +  5   	---     	1.85	0.719	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	265.7 	1   	8  +  6   	---     	1.85	0.792	1   	even    	even    
2   	267.7 	2   	2  +  9   	---     	1.85	0.856	1   	odd     	odd     
3   	269.7 	3   	5  +  6   	---     	1.85	0.655	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	305.7 	1   	8  +  3   	---     	1.85	1.119	1   	odd     	odd     
2   	307.7 	2   	8  +  6   	---     	1.85	0.734	1   	even    	even    
3   	309.7 	3   	6  +  8   	---     	1.85	0.646	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	345.7 	1   	7  +  9   	---     	1.851	1.519	1   	even    	even    
2   	347.7 	2   	9  +  8   	---     	1.851	1.527	1   	odd     	odd     
3   	349.7 	3   	9  +  5   	---     	1.853	0.855	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	385.7 	1   	4  +  9   	---     	1.852	NR  	0   	NR      	odd     
2   	387.7 	2   	8  +  5   	---     	1.851	0.903	1   	odd     	odd     
3   	389.7 	3   	4  +  7   	---     	1.85	0.807	1   	odd     	odd     
